region,cs,tweet,lat,lon,language,bucketed_lat,bucketed_lon
d,True, I'm at San Pedro College PL Bldg in Davao w/ @itsenaergin https://t.co/a4HalreEJH,7.077731,125.615424,0,7.0,125.0
d,True, @Jess_Bautista @clnvl yesh i am but only after 5 tho. Haha,7.083383,125.602953,0,7.0,125.0
d,True, @_mspablo wla man kase to sa plano bax..lol,7.12219,125.648494,0,7.0,125.0
d,True, Push jud na,7.127803,125.62657800000001,Cebuano,7.0,125.0
d,True, He he,7.072518,125.614695,0,7.0,125.0
d,True, Goin' abreeza,7.053247,125.59616100000001,0,7.0,125.0
d,True, Nawala sakit sakong ulo pag tan'aw nako sakong anak \u263a \ufe0f,7.092486999999999,125.61808300000001,0,7.0,125.0
d,True, Off to airport \ud83d \ude0c,7.112518,125.62054599999999,0,7.0,125.0
d,True, Tara KTV tayo! http://t.co/1FgKLuE2Q3,7.145256,125.62101000000001,0,7.0,125.0
d,True, Tax omg i cri,7.066294999999999,125.609375,0,7.0,125.0
d,True, @khelyperoy si peps bai ahahahahaha,7.081011999999999,125.525424,0,7.0,125.0
d,True, @AnjeyaDomingo That's mine.. You know... Singkit guys..,7.07712,125.615427,Cebuano,7.0,125.0
d,True, Wansapanataym presents Puppy ko si Papi starring Teen Queen Kathryn Bernardo. Mamaya na 6:45 PM!,7.071167,125.61508300000001,Cebuano,7.0,125.0
d,True, @RoonRoooon kelegzzz ,7.0506910000000005,125.58865800000001,0,7.0,125.0
d,True, @gabrielletautho hahaha share lang ;),7.121894999999999,125.62755200000001,0,7.0,125.0
d,True, Solo flight sa simbahan unya,7.037858,125.50733899999999,Cebuano,7.0,125.0
d,True, Oh well halata naman na may naga sira sakin.. Saba oy puta ka,7.084549000000001,125.603725,Cebuano,7.0,125.0
d,True, @niajonile movie besh,7.106708,125.624326,Cebuano,7.0,125.0
d,True, Extended sembreak! \ud83c \udf89,7.087985000000001,125.61499199999999,0,7.0,125.0
d,True, Omg omg Juliette and Adam feeeeels *0* shatter me,7.126834,125.62383,0,7.0,125.0
d,True, @vhekvelasco nag eroll ka pala addu hahaha,7.062608,125.575475,Tagalog,7.0,125.0
d,True, @solennyyy shabu pa hahahahahahah,7.0910649999999995,125.58533600000001,0,7.0,125.0
d,True, gi habulan ko ni papa. awwwwwe i luh ya papi \u263a \ufe0f \ud83d \ude18,7.106725999999999,125.62439099999999,Cebuano,7.0,125.0
d,True, \ud83d \ude2c,7.069404,125.617326,0,7.0,125.0
d,True, All I wanna be all I ever wanna be is Somebody to You,7.046380999999999,125.540173,0,7.0,125.0
d,True, solved na akng problema \ud83c \udf55 \ud83d \udc4f http://t.co/yjlleauw4Q,7.062684,125.592262,Cebuano,7.0,125.0
d,True, Sorry Michaela. Love you,7.074661,125.612886,0,7.0,125.0
d,True, Wow. She made me feel bad about myself,7.086382,125.613348,0,7.0,125.0
d,True, Dopey,7.112941999999999,125.605847,0,7.0,125.0
d,True, Bubbly,7.087984,125.614962,0,7.0,125.0
d,True, @abbyyrubi @nicolediez hamborger hahahahaha singa ta,7.1015429999999995,125.604134,Cebuano,7.0,125.0
d,True, I'm at Princess Dormitory Jacinto St. in Davao City philippines https://t.co/3Tdb25tN5r,7.072814999999999,125.613374,0,7.0,125.0
d,True, Hahahahahahaha,7.073438,125.600609,0,7.0,125.0
d,True, #KathrynBernardoASAPStandout,7.071167,125.61508300000001,0,7.0,125.0
d,True, Do not try to scam us please you didn't even show your business card. If you have one that is.,7.078384,125.613227,0,7.0,125.0
d,True, @AliDeAwesome to what?,7.121894999999999,125.62755200000001,0,7.0,125.0
d,True, 100 followers for 4 000,7.0807899999999995,125.52866499999999,0,7.0,125.0
d,True, Goodaftie,7.095519,125.61363100000001,0,7.0,125.0
d,True, Blood Moon where na u? ,7.0556600000000005,125.54661100000001,Cebuano,7.0,125.0
d,True, I \u2764 \ufe0f Jc Premiere -team falcon \ud83d \udc4c @ CVA Building (JC Premiere) http://t.co/8rkUPcT8Jr,7.075435000000001,125.612224,0,7.0,125.0
d,True, @ariantantannn @tjtecson haha lagi mag tesda nalang ta duol nalamg sa amoa,7.089596,125.50050900000001,0,7.0,125.0
d,True, @NADZGUNDAYA Huhu hiya ak. XD,7.1132610000000005,125.61399499999999,0,7.0,125.0
d,True, everyday summer \u2600 \ufe0f ang iniiiiiiit \ud83d \ude29,7.089069,125.63634099999999,Cebuano,7.0,125.0
d,True, earlier. sulitin ang mga huling araw \ud83d \ude2a \ud83d \ude14 \ud83d \ude14 (unta di nasad madayon) \ud83d \ude2d \ud83d \ude2d \ud83d \ude01 http://t.co/iNSBZl1UWB ,7.045294999999999,125.529802,Cebuano,7.0,125.0
d,True, Fresh,7.072319,125.61803,0,7.0,125.0
d,True, Wag na umasa.,7.1073949999999995,125.63479199999999,0,7.0,125.0
d,True, @theamariefctr okay okay. count me in. hahahaha,7.072342,125.61278999999999,0,7.0,125.0
d,True, ikaw at ako ay ala ala nlng kung susuko ka na,7.078550999999999,125.60928999999999,0,7.0,125.0
d,True, @PogingViceral \n #HappyBirthdayPau #LittlePony \u2764,7.139781,125.586931,0,7.0,125.0
d,True, I'm at Abreeza Mall - @ayalamalls in Davao City Davao del Sur w/ @mecarielle http://t.co/19Vom7kxJC,7.091087,125.61161399999999,0,7.0,125.0
d,True, @RLL_07 hahahaha wala man qy secrets Unsa man sad imu I tweet.,7.102709,125.619228,Cebuano,7.0,125.0
d,True, @jonathanathanoj fk im screwed HAHAHA not sure pa man dn kung siya tlaga,7.094628999999999,125.62261699999999,Cebuano,7.0,125.0
d,True, Baby you're amazing \ud83d \ude0d,7.134288000000001,125.6165,0,7.0,125.0
d,True, @niajonile obesh. hahahahahahaha nakapalit ug bagong phone tas gilibre niya sila Jun kagahapon,7.106207,125.62273799999998,Cebuano,7.0,125.0
d,True, @extraROYCE weh? tinuod na na kuya? hahaha asa man? diri jud dapit? hahaha,7.094353,125.625032,0,7.0,125.0
d,True, Bored af \ud83d \udc4a,7.034401,125.51016899999999,0,7.0,125.0
d,True, @mrssjirons @marquismishol 2nd yr bsn. Walay prereq kay bio man ta \ud83d \ude0a,7.066253999999999,125.6094,Cebuano,7.0,125.0
d,True, @jingjinglim13 photoshop?,7.124869,125.614255,0,7.0,125.0
d,True, Team bebang @ Sto. Tomas Davao Del Norte http://t.co/R1NASv1LXX,7.106738000000001,125.62302199999999,0,7.0,125.0
d,True, 'Cause we're young and we're reckless,7.08758,125.61439299999999,0,7.0,125.0
d,True, Finally heee,7.096216,125.61117800000001,0,7.0,125.0
d,True, Kung akoy sayo at ikay akin lamang,7.093935000000001,125.63796599999999,0,7.0,125.0
d,True, @lancedeocampo sige let's ask @bernardokath nalang pows future hubby,7.091514999999999,125.616348,Cebuano,7.0,125.0
d,True, @josepresbitero lara croft man daw cya that night halloween mana,7.08705,125.62080900000001,Cebuano,7.0,125.0
d,True, bat di natin totohanin? anong problema? hahahaha,7.081019,125.611225,0,7.0,125.0
d,True, @MaeGuillen na add tanaka!!!,7.090437,125.61134399999999,Cebuano,7.0,125.0
d,True, @KCBGanda kahiya \ud83d \ude02,7.101585000000001,125.51144199999999,0,7.0,125.0
d,True, @Lizzzyrrific \ud83d \udc8b http://t.co/iw6UkxnDuO ,7.0816360000000005,125.610693,0,7.0,125.0
d,True, Tulog na sya clap clap makabuhat jd kog libro ani hahahhhaha,7.112437,125.62611399999999,Cebuano,7.0,125.0
d,True, @rehinaspektor unsa dw mo oras mgkita2? Ambot biii. Wala xa gareply ug gaonline :&lt;,7.043446,125.502874,Cebuano,7.0,125.0
d,True, @espinoshai bakit yan \ud83d \ude29,7.072661999999999,125.583099,0,7.0,125.0
d,True, @gabrielletautho why?,7.121894999999999,125.62755200000001,Cebuano,7.0,125.0
d,True, @Buy1TakeLouise oo daw ja bv noh?ugh sa 5 pa man sana klase ba,7.063687,125.596806,Cebuano,7.0,125.0
d,True, @neanzenith huh? wala gud.,7.072367,125.612853,Cebuano,7.0,125.0
d,True, @nicolechinnn me and klark are party crashin hahahahaha,7.062614999999999,125.57538500000001,0,7.0,125.0
d,True, Naluoy nako sa imo ba.,7.087983,125.615008,0,7.0,125.0
d,True, @_mspablo like?,7.1221429999999994,125.64861200000001,0,7.0,125.0
d,True, @dheacory Happy Birthday Dhea!!! :) God bless!,7.124026,125.649042,0,7.0,125.0
d,True, Di ako pinansin wiw hahaha ang sweet talaga \ud83d \ude01,7.092583,125.614001,Tagalog,7.0,125.0
d,True, \u201c@drinkingsmokin: \ud83d \ude4c \ud83d \ude4c \ud83d \ude4c http://t.co/f3CbrTpSVM \u201d \ud83d \udc4d,7.092486999999999,125.61808500000001,0,7.0,125.0
d,True, @ChantlieAlvarez bantay btaw ha! Replace my foooood,7.085496000000001,125.617276,Cebuano,7.0,125.0
d,True, ready na gud ako pero naga tanga pa ako \ud83d \ude12 \ud83d \ude02,7.140103,125.586726,Cebuano,7.0,125.0
d,True, Hala grabe kaayo si Lord. Amazing. :D,7.108374,125.635993,Cebuano,7.0,125.0
d,True, Ug late na ko,7.052755,125.58358700000001,Cebuano,7.0,125.0
d,True, Don't judge others by yourself? Maybe you have something to hide so you think he/she does too. \ud83d \ude31,7.054105,125.59888400000001,0,7.0,125.0
d,True, Wala nasya ga panapak -_-,7.070875999999999,125.61697,0,7.0,125.0
d,True, I might not show my anger or my disappointment but that's just because I don't wanna start an argument. Especially with you.,7.071105,125.61358700000001,0,7.0,125.0
d,True, Make up sesh with kuya,7.054380999999999,125.57201200000002,Cebuano,7.0,125.0
d,True, @chiopeach hahahaha omg thors other brother is supposed to be hella strong gud. Yeah i wanna see civil war too lol and ant man and inhumans,7.062608999999999,125.575476,0,7.0,125.0
d,True, Pamatay yung invitation niya eh hahahha \ud83d \ude02 \ud83d \ude02 \ud83d \ude02,7.0859,125.57843600000001,Tagalog,7.0,125.0
d,True, Goodmorning jwu hihihi: ),7.078089,125.60819099999999,0,7.0,125.0
d,True, Trumpet,7.072075999999999,125.61588,0,7.0,125.0
d,True, This is so_____:))))) http://t.co/AjqjqGsMjj,7.058355000000001,125.59454199999999,0,7.0,125.0
d,True, @Ashton9Sauce: RT AND QUOTE #vote5sos,7.0083,125.50571699999999,0,7.0,125.0
d,True, Magcover ka po ng 'crazy for this girl' please po please pooo ;--; iloveyousooo gah #AskJemCubil @JemCubil,7.1073949999999995,125.63479199999999,Tagalog,7.0,125.0
d,True, Kbye i off na daw sa akong kuya ang internet kay matulog na daw sya \ud83d \ude11 kay tamad daw ko mugawas,7.037013000000001,125.512773,Cebuano,7.0,125.0
d,True, Gi visit ko this cutie patotie ohh.. hi tita tekya from #YNO @ Matina Pangi Davao City http://t.co/bum653mXhr,7.0750210000000004,125.56686599999999,Cebuano,7.0,125.0
d,True, Wala ogil. Wala ga bangon.,7.070717999999999,125.616881,0,7.0,125.0
d,True, 2@LADYBABALLAIN shobe! nag buy kayo ni mami ng dvd's pm me ryt away! ay sig dula dara!,7.113553,125.629678,Tagalog,7.0,125.0
d,True, 1900 kaayo \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d,7.072107000000001,125.61585900000001,0,7.0,125.0
d,True, I'm at Abreeza Mall - @ayalamalls in Davao City Davao del Sur w/ @mikeemirandaaa https://t.co/bSZSfn0ewt,7.091087,125.61161399999999,0,7.0,125.0
d,True, I'm at SM Lanang Premier - @smsupermalls in Davao City Davao del Sur https://t.co/XRczrmF8xH,7.098876,125.631005,0,7.0,125.0
d,True, Despite sa line of 7 naa ghapon koy upat ka line of 9 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02,7.051602000000001,125.525494,Cebuano,7.0,125.0
d,True, http://t.co/hmUzc4xLu8,7.0542240000000005,125.590217,0,7.0,125.0
d,True, @jejejejeng ayy. Uyy wag na. :D delikado pa jan. Haha.,7.0542240000000005,125.590217,0,7.0,125.0
d,True, I mean I have the feeling that something in my mind is poisoning everything else. \ud83d \udc80,7.072347,125.612799,0,7.0,125.0
d,True, Feeling a bit frisky. @ Jelly Citea http://t.co/HGSgf2tI6J,7.072339,125.614631,0,7.0,125.0
d,True, @DaBieberCharm follow back baby filbie here :) btw your lucky and I love your bio lol \ud83d \udc9b \ud83d \udc99 \ud83d \udc9c \ud83d \udc9a \u2764 \ud83d \udc97 \ud83d \udc93 \ud83d \udc95 \ud83d \udc96 \ud83d \udc9e \ud83d \udc98,7.000697,125.494047,0,7.0,125.0
d,True, Woke up sooo early today. Awake since 7 am. Haha,7.102296000000001,125.61443899999999,0,7.0,125.0
d,True, Oy infairness.. Nag good morning siya... Hahahaha,7.0845460000000005,125.603723,Cebuano,7.0,125.0
d,True, \u201c@FiftyShadesCl: Look @E_L_James! We got these ones today \u2764 http://t.co/cjisH2jrqt \u201d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d,7.090622,125.611896,0,7.0,125.0
d,True, Roll it up,7.112941999999999,125.605847,0,7.0,125.0
d,True, @darluun: Yung nag gawa siya ng twitter account for me. \ud83d \ude0d ayshet. turn on,7.105624000000001,125.61731999999999,Tagalog,7.0,125.0
d,True, Ano ang ipinagpapasalamat ni Daniel at Kathryn? \ud83d \ude0d Find out soon \ud83d \ude0a #Kathniel \u2026 http://t.co/3P5O1vA2QW \u201d http://t.co/sl3ukt8vtX,7.076855999999999,125.61656599999999,Cebuano,7.0,125.0
d,True, Ug mgstudy njud ko ky baga na kaayu kog nawng. -.-,7.077572999999999,125.618978,Cebuano,7.0,125.0
d,True, Claimant of Ezekiel chapter 47- The River of Healing. Davao will no longer just a Land of Promise but a Land of Fulfillment. #CTHIMM #Davao,7.050889,125.592803,0,7.0,125.0
d,True, May be indirect but definitely proves a lot.,7.085861,125.578476,0,7.0,125.0
d,True, Sila Maris na susunod guys super excited!!! \n  \n MarisRacal ASAPSupahDance \n MarisRacal ASAPSupahDance \n MarisRacal ASAPSupahDance,7.050325,125.559998,Cebuano,7.0,125.0
d,True, Buhay estudyante na ulit bukas. Hayyy!,7.068491000000001,125.612898,0,7.0,125.0
d,True, @magallanesjoeri sa puso mo mahal,7.12283,125.63818300000001,0,7.0,125.0
d,True, @hukplanupu di mapigilan. wala pko gi accept huhu,7.176057000000001,125.653654,Cebuano,7.0,125.0
d,True, one unfollower \ud83d \ude2a,7.045636999999999,125.503267,0,7.0,125.0
d,True, @biancamaganda aww Sneezy,7.098605,125.62873700000002,0,7.0,125.0
d,True, @bfaaaab HAHAHHAA ayaw ko biang baka after 2yers mo pa ako replyan HAHAHAH \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude27 \ud83d \ude27 \ud83d \ude27 \ud83d \ude27 \ud83d \ude27,7.078550999999999,125.60928999999999,Cebuano,7.0,125.0
d,True, @jinjinwarrior @DaSecuund kulera gv hahhahahahaa naunsa nmo dra \ud83d \ude02,7.122506,125.615698,0,7.0,125.0
d,True, Hooray for today! \ud83c \udf74 \ud83c \udf7b \ud83c \udf79@the_korrs @naritalopez @tootzkiee @genericbarb http://t.co/YkLX9va1py,7.103602,125.62148,0,7.0,125.0
d,True, Last najud namo na Intrams to. :'( Ughhh,7.148460000000001,125.61263400000001,Cebuano,7.0,125.0
d,True, Kagigising laaaang,7.0865789999999995,125.611488,0,7.0,125.0
d,True, @johngreen: Oh wow this is just so wonderful. I can't believe this is happening. #PaperTowns yes john green. Me too!,7.069583000000001,125.527032,0,7.0,125.0
d,True, I wish heaven had a phone so I could still hear your voice.,7.151294999999999,125.659659,0,7.0,125.0
d,True, @MarkjesMark oh sure ba? HAHAHAHA WTF,7.112941999999999,125.605847,Cebuano,7.0,125.0
d,True, @Caimalias slr. Pba nalang oy. Para bago napud ba. Hahaha.,7.087975999999999,125.615021,0,7.0,125.0
d,True, @YapLyen ambot lg study nalang tanan hahaha,7.089574000000001,125.611226,Cebuano,7.0,125.0
d,True, @suPAULmanThis \ud83d \ude15 \ud83d \ude11 \ud83d \ude11,7.0769910000000005,125.62352299999999,0,7.0,125.0
d,True, @AngelYappers @jesmontefalcon dba konti lng mn ininom natin? Yawa weak na lage ta wala ngud ko nka inom sa brew ky ksukaon nko hahaha,7.111434,125.59403799999998,Cebuano,7.0,125.0
d,True, Di makita ang moon from our house pero medj red ang sky. ,7.046562,125.528446,Cebuano,7.0,125.0
d,True, Ayn na nmn c green my jelly sa pic.with kath pero di nmn ma iinsecure c josh ky hipz gwapo kya ni.jboy haha \n  \n JOSHUAandJANE On ASAPStandout,7.068578,125.61612,Tagalog,7.0,125.0
d,True, @heydeaan the mortal instruments?,7.079008999999999,125.599327,Cebuano,7.0,125.0
d,True, @keanpr pnagsa lg pd lge pero I understand mn kblo ko busy ka :),7.079008999999999,125.599327,Cebuano,7.0,125.0
d,True, 11:11 unta naa nkoy tarung na uyab! \ud83d \ude02,7.0696520000000005,125.614833,0,7.0,125.0
d,True, I miss you \ud83d \ude1e,7.071167,125.61508300000001,0,7.0,125.0
d,True, @aaannaaaa @janeeniiin slr.d2 me 5th flohr ng silid-aklatan. Kasama qhong nag-aaral sina kla at ter at nasa likuran namin si shua.JejEJE \ud83d \ude02 \ud83d \ude0f,7.072444,125.613183,Tagalog,7.0,125.0
d,True, Kapoya oy.,7.034173,125.507597,0,7.0,125.0
d,True, @suPAULmanThis paano ka rn makapafc doon haha,7.076747,125.622879,Tagalog,7.0,125.0
d,True, Thanks for those who followback :),7.0807899999999995,125.52866499999999,0,7.0,125.0
d,True, \uc0dd \uc77c TOP \ub0b4 \uc0ac \ub791 \ub09c \ub2f9 \uc2e0 \uc774 \uc624 \ube60 \ub97c \uc0ac \ub791 \ud83d \ude18 \ud83d \ude18 \u2764 \u2764 #HappyTopDay #1104 #VIP #Bigbang http://t.co/phe3kufMQy,7.125329,125.65912,0,7.0,125.0
d,True, @solennyyy yehman hahahahaha buang naka maj? \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02,7.0910649999999995,125.58533600000001,Cebuano,7.0,125.0
d,True, Laena oy sa uban balay lgi sa among subd. way brownout \ud83d \ude22,7.039271,125.49610200000001,Cebuano,7.0,125.0
d,True, @BobOngQuotes: Never trust a pretty girl with an ugly secret.,7.121894999999999,125.62755200000001,0,7.0,125.0
d,True, @AyyWHOGOAT: Minsan kung san tayo masaya dun talaga madaming kontra bida. Bat ganun? \ud83d \ude2a,7.292008999999999,125.670367,0,7.0,125.0
d,True, To cut my hair or not,7.109564999999999,125.603099,0,7.0,125.0
d,True, Hung dance na shalalala so Joshua lang talaga Hinahanap KO aihihi \n JOSHUAandJANE On ASAPStandout,7.117363,125.64709199999999,Tagalog,7.0,125.0
d,True,0.48,7.050878999999999,125.58877199999999,0,7.0,125.0
d,True, Swimming \ud83c \udfca,7.080497,125.61661699999999,0,7.0,125.0
d,True, Exams nanaman.,7.112974,125.646274,Cebuano,7.0,125.0
d,True, @Ashton5SOS: HUMP HIS LEG,7.034401,125.51016899999999,0,7.0,125.0
d,True, Sociology 111,7.072644,125.61328300000001,0,7.0,125.0
d,True, @gelaiitots manghod nmo?,7.0724350000000005,125.612954,0,7.0,125.0
d,True, te panglibre te. hahahahaha yowo,7.106207,125.62273799999998,Cebuano,7.0,125.0
d,True, I'm at Shrine of the Holy Infant Jesus of Prague in Davao City Davao Region https://t.co/nKa2OClHEj,7.0664229999999995,125.578424,0,7.0,125.0
d,True, Bhala na jud :))),7.058355000000001,125.59454199999999,0,7.0,125.0
d,True, Che'nelle \u2665,7.111847999999999,125.61856100000001,0,7.0,125.0
d,True, Happy tummies \ud83d \ude0a \ud83d \ude01 \ud83c \udf74 @ Pepper Lunch - The Peak (Gmall) http://t.co/JtBhWNvQEC,7.077126,125.61435900000001,0,7.0,125.0
d,True, Nik pag tweet lng kong mulakaw naka kay waz nako load @mnqantqsa,7.110580000000001,125.631574,Cebuano,7.0,125.0
d,True, @anjobata @kingkongku okayyy,7.099527,125.60779099999999,0,7.0,125.0
d,True, @tinnney mag carte lge ko tuo lng sus,7.088271000000001,125.608818,Cebuano,7.0,125.0
d,True, Hiii,7.134288000000001,125.6165,0,7.0,125.0
d,True, i'm so glad i've grown up from being a crazy directioner,7.162302,125.57398799999999,0,7.0,125.0
d,True, Gaga gaga gaga gaga gaga gaga gaga gaga gaga gaga gaga gaga gaga gaga gaaaaaaaaaaaaannnnnjjjaaaaaaaa \ud83c \udf41,7.092612,125.61398,0,7.0,125.0
d,True, @ygent_official: [HAPPY BIRTHDAY T.O.P] \n originally posted by http://t.co/pgDGEJStOF \n  \n #TOP http://t.co/kMYnierzqc,7.125329,125.65912,0,7.0,125.0
d,True, @carmelaloosh @eekayesdee tanawun lang kay ayuhun sa nako akong sched guys,7.1013910000000005,125.60403500000001,Cebuano,7.0,125.0
d,True, @bunsoi gusto mo bang yumaman? Libre ko coffee wahahaha,7.099660000000001,125.57463,Cebuano,7.0,125.0
d,True, I did.,7.0890699999999995,125.63633999999999,0,7.0,125.0
d,True, Roots stereo \ud83c \udfa7,7.112941999999999,125.605847,0,7.0,125.0
d,True, mura daw ug nag-wild si ed sheeran sa iyang give me love na kanta \ud83d \ude2d \ud83d \ude02 \ud83d \ude02 \ud83d \ude02,7.157048,125.65963799999999,Cebuano,7.0,125.0
d,True, Provincial rate would be 800php to 2k max. Urban rate would be starting to 1500php up and depending on the performance :D \n  \n #ReliableSource,7.080145,125.60775500000001,0,7.0,125.0
d,True, i want you to stay with me coz youre all i need,7.096627000000001,125.60068899999999,0,7.0,125.0
d,True, Hi guise @RobertSyndrome @EllyseMarieIbay @HajGonzales @GABreeza http://t.co/jriImsRQGx,7.082837,125.616325,0,7.0,125.0
d,True, \ud83c \udf74 (@ Chicken Charlie in Davao City Davao del Sur) https://t.co/cWtVX4nnwC,7.077377,125.61449499999999,0,7.0,125.0
d,True, Hahahahaha humanda si manang!!!!!!!!! \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 uhm uhm uhm!!!!!,7.123141,125.650618,0,7.0,125.0
d,True, @cokkerambles_ @StaphOrius KATULOG NA!,7.036746000000001,125.513227,0,7.0,125.0
d,True, Selfie with @KianaVee. #grandchristmaschristmaslighting #smlanang http://t.co/Y0REHZcNRU,7.070911,125.590015,0,7.0,125.0
d,True, @leannabanzali DAGHAN KAY KOG PROBLEMA PERIOD HAHAHAHA,7.084522,125.603699,Cebuano,7.0,125.0
d,True, Ikaw ang dahilan ng aking paghinga \ud83c \udfb6 \ud83c \udfa4 \n #MasayaAkoSayo,7.105624000000001,125.61731999999999,0,7.0,125.0
d,True, BUKO !!!!!,7.037861,125.52853700000001,0,7.0,125.0
d,True, Mao lge ning tawhana ni seryoso ra kastorya kng makainom heeeeh hahaha pero ako pd lge ang topic -.-,7.122165,125.616823,Cebuano,7.0,125.0
d,True, @millevilbar isend na nko ths week ata.,7.103397,125.59662800000001,Cebuano,7.0,125.0
d,True, @shoveey eh ano potato chips,7.070545,125.61566599999999,Cebuano,7.0,125.0
d,True, Ay salamat ang mga non players ra d.i ang mg uniform ugma,7.05578,125.592895,Cebuano,7.0,125.0
d,True, @StaphOrius @cokkerambles_ oppsss joke,7.0366789999999995,125.51276299999999,Cebuano,7.0,125.0
d,True, Pero liki jd akng charger \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d,7.132264999999999,125.62555400000001,Cebuano,7.0,125.0
d,True, @MgaPatama: #BalitaKo hindi ka daw crush ng crush mo.,7.046227,125.500872,Tagalog,7.0,125.0
d,True, @shoveey three kyaw allow,7.070542999999999,125.615668,Cebuano,7.0,125.0
d,True, @vicegandako: Just posted another crazy video on my instagram. Check it out. Hahah hahahaha ang cute mo !!!xD ,7.070819999999999,125.612136,Cebuano,7.0,125.0
d,True, @funnyortruth: http://t.co/Bq60aezFoc,7.054810000000001,125.547221,0,7.0,125.0
d,True, New romantic,7.034401,125.51016899999999,0,7.0,125.0
d,True, I trust you Papa God! Thank you for all the blessings! push lng ng push!!! \ud83d \udc7c \ud83d \ude07 \ud83d \ude4f,7.083038,125.61663700000001,Tagalog,7.0,125.0
d,True, \u201c@_charheartsyou: @_ohyeahitsAc sana sinabihan niyo ako na emergency kunyare namatay ang pato ni daddy hahahhaha \u201d dfudgee \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 sheeet hahah ,7.0801240000000005,125.61528200000001,Cebuano,7.0,125.0
d,True, @tracyeur talagang tuloy nadagdagan pa nga ng time :)),7.099341000000001,125.60366499999999,Tagalog,7.0,125.0
d,True, @coolmekccc hahah dili oy. Hapit nko ma pildi sa imha gani ee hahah.,7.058363000000001,125.59451899999999,0,7.0,125.0
d,True, i dont want you to leave can you hold my hand,7.096616,125.60068899999999,0,7.0,125.0
d,True, @keanpr keannnnnnnnnn huhuhu miss you too :((( wla ka tlaga nag text sa akin ba,7.079008999999999,125.599327,Cebuano,7.0,125.0
d,True, @thatissotrueee: Being on a diet like http://t.co/dvgQEK77SO,7.034402,125.51016899999999,0,7.0,125.0
d,True, I'm so unproductive,7.078247,125.614979,0,7.0,125.0
d,True, #AskTheScript What do you do during free time?,7.124026,125.649042,0,7.0,125.0
d,True, #HarryAndLiam are cool. Hahaha! \n One Direction interview: Harry and Liam on their \u2026: http://t.co/t1HjQ8Y3gz,7.139755999999999,125.65316100000001,0,7.0,125.0
d,True, magpapakumbaba kana? @ohohkimzar hahaha! himala,7.0933589999999995,125.628755,0,7.0,125.0
d,True, Good night :),7.078538000000001,125.608822,0,7.0,125.0
d,True, @heyheyyabii Thank you abby :**,7.07238,125.61461000000001,0,7.0,125.0
d,True, Goodmorning from cicada hills! Missing @jenithbanluta @androidespera and @mitchlotams.. Nakabalik lagi \u2026 http://t.co/1SZexbEd73,7.072107000000001,125.612804,0,7.0,125.0
d,True, Party gals \ud83d \ude18 \ud83d \ude18 http://t.co/nPNq50DAle,7.26226,125.658278,0,7.0,125.0
d,True, \ud83d \udc66 \ud83d \udebf,7.077872999999999,125.610202,0,7.0,125.0
d,True, Tangina hapita adto uy wew \ud83d \ude13,7.043245,125.582559,0,7.0,125.0
d,True, Look at all the fucks i give \ud83d \udc81,7.087989,125.61811100000001,0,7.0,125.0
d,True, @SoufianePro: Here's to the people who know the real me but still stick around. \u2764,7.051602000000001,125.525494,0,7.0,125.0
d,True, Red carpet... \n #Memyselfandi @ Hollywood Burgers Matina Time Square - MTS http://t.co/SYduGCkpko,7.062178,125.598343,0,7.0,125.0
d,True, @MayChi_Hoon awww bkit? Mej di rn okay :3,7.079008999999999,125.599327,Cebuano,7.0,125.0
d,True, Mga laki lage ba bigaon!,7.099521000000001,125.511831,0,7.0,125.0
d,True, Ayaw pag dali sem break,7.276346,125.673571,Cebuano,7.0,125.0
d,True, Practice now \u263a \ufe0f,7.078005999999999,125.615733,0,7.0,125.0
d,True, hapit na yey \ud83c \udf89 \ud83c \udf89 \ud83c \udf89,7.101586,125.51144199999999,0,7.0,125.0
d,True, DIY kind of afternoon http://t.co/TQNUOHTPFj,7.057724,125.586818,0,7.0,125.0
d,True, Super daming books ni angeli pwedeng pwede na talaga syang magtayo ng library omg,7.046535,125.52843200000001,Tagalog,7.0,125.0
d,True, Haay,7.065142999999999,125.610651,0,7.0,125.0
d,True, Migraine,7.053192,125.563267,0,7.0,125.0
d,True, Abot na. May nalan wa mi naabtan sa ulan \ud83d \ude01 ,7.0548649999999995,125.609804,0,7.0,125.0
d,True, you got my name spelled right! (@ Starbucks Coffee in Davao Davao del Sur) http://t.co/iUuRJVBg9z http://t.co/yH44VGweVv,7.050628,125.58870800000001,0,7.0,125.0
